Titulo,Artista,Year,Genero,Estado,pais,stilo
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Europe,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hyperpop']"
The Sequel (5) - Heaven Of Earth,The Sequel (5),2020,['Electronic'],Accepted,France,['Hardcore']
BLACKPINK - Ice Cream (Instrumental),BLACKPINK,2020,"['Electronic', 'Hip Hop', 'Pop']",Accepted,US,"['K-pop', 'Dance-pop', 'Hip Hop']"
BLACKPINK - THE ALBUM,BLACKPINK,2020,"['Hip Hop', 'Pop']",Accepted,Unknown,"['K-pop', 'Pop Rap']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,US,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Lady Gaga - Chromatica,Lady Gaga,2020,['Pop'],Draft,US,
Dua Lipa - Dua Lipa,Dua Lipa,2017,"['Electronic', 'Rock', 'Pop']",Accepted,Germany,"['Synth-pop', 'Ballad', 'Pop Rock']"
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,US,"['Dance-pop', 'Electro', 'Tech House', 'House', 'Experimental', 'Hyperpop']"
DJ Greg Hignight* - A Mixed Tape Made By DJ Greg Hignight,Greg Hignight,2020,['Pop'],Accepted,US,['K-pop']
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Mexico,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hyperpop']"
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Japan,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hyperpop']"
Dua Lipa - Dua Lipa,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,US,"['Synth-pop', 'Ballad', 'Pop Rock']"
Dua Lipa - Dua Lipa,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,Japan,"['Synth-pop', 'Ballad', 'Pop Rock']"
"Dua Lipa, BLACKPINK - Kiss and make Up (Spatiatica Remix)",Dua Lipa,2020,['Electronic'],Accepted,Unknown,['Electro']
Dua Lipa - Future Nostalgia + Club Future Nostalgia,Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,Australia,"['Dance-pop', 'House', 'Nu-Disco']"
Dua Lipa - Future Nostalgia + Club Future Nostalgia,Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,Japan,"['Dance-pop', 'House', 'Nu-Disco']"
Various - Now That's What I Call Music! 77,Various,2020,['Pop'],Accepted,US,
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Unknown,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hardcore', 'Hyperpop']"
GD* - One Of A Kind,G-Dragon,2012,"['Electronic', 'Pop']",Accepted,South Korea,"['Electro', 'Hip Hop', 'K-pop']"
Dua Lipa & The Blessed Madonna - Club Future Nostalgia (DJ Mix),Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,Unknown,"['Dance-pop', 'House', 'Nu-Disco']"
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Unknown,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hyperpop']"
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Brazil,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Forró', 'Hyperpop']"
Dua Lipa & The Blessed Madonna - Club Future Nostalgia (DJ Mix),Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,Europe,"['Dance-pop', 'House', 'Nu-Disco']"
Lady Gaga = 女神卡卡* - Dawn Of Chromatica = 神彩混音特輯,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Taiwan,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hyperpop']"
Dua Lipa - Dua Lipa,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,Europe,"['Synth-pop', 'Ballad', 'Pop Rock']"
GD* - One Of A Kind,G-Dragon,2012,"['Electronic', 'Hip Hop', 'Pop']",Accepted,South Korea,"['Electro', 'Hip Hop', 'Pop Rap', 'K-pop']"
Dua Lipa - Dua Lipa,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,Europe,"['Synth-pop', 'Ballad', 'Pop Rock']"
Dua Lipa - Dua Lipa,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,US,"['Synth-pop', 'Ballad', 'Pop Rock']"
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Unknown,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hyperpop']"
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2022,"['Electronic', 'Pop']",Accepted,USA & Europe,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Hyperpop']"
No God Only Teeth - Placenta,No God Only Teeth,2021,['Rock'],Accepted,Germany,"['Sludge Metal', 'Hardcore', 'Post-Metal']"
Dua Lipa - Dua Lipa,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,Germany,"['Synth-pop', 'Ballad', 'Pop Rock']"
Dua Lipa & The Blessed Madonna - Club Future Nostalgia (DJ Mix),Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,US,"['Dance-pop', 'House', 'Nu-Disco', 'Europop', 'K-pop', 'Electro House', 'Synth-pop']"
Lady Gaga - Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,USA & Europe,"['Dance-pop', 'Nu-Disco', 'Synth-pop', 'Electro', 'Disco']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,USA & Canada,"['Dance-pop', 'Europop']"
Lady Gaga - Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,US,"['Dance-pop', 'Nu-Disco', 'Synth-pop', 'Electro', 'Disco']"
Dua Lipa = 杜娃黎波* - Dua Lipa = 首張同名專輯終極慶功盤,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,Taiwan,"['Synth-pop', 'Ballad', 'Pop Rock']"
Zany* - X-Mas Gift 2019,DJ Zany,2019,['Electronic'],Accepted,Netherlands,"['Hardstyle', 'Happy Hardcore']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Europe,"['Dance-pop', 'Nu-Disco', 'Synth-pop', 'Electro', 'Disco']"
Various - MNM Big Hits 2019 Vol.1,Various,2019,"['Electronic', 'Rock', 'Funk / Soul', 'Pop']",Accepted,Belgium,"['House', 'Electro', 'Tech House', 'Deep House', 'Pop Rock', 'Rhythm & Blues', 'Vocal', 'Progressive House', 'Indie Pop', 'Ballad', 'Dance-pop', 'Schlager']"
Dua Lipa - Dua Lipa,Dua Lipa,2018,"['Electronic', 'Rock', 'Pop']",Accepted,Argentina,"['Synth-pop', 'Ballad', 'Pop Rock']"
Dua Lipa - Future Nostalgia + Club Future Nostalgia,Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,Europe,"['Dance-pop', 'House', 'Nu-Disco']"
Various - Bravo The Hits 2018,Various,2018,"['Electronic', 'Pop']",Accepted,Germany,"['Dance-pop', 'House', 'Hip Hop']"
Various - Hit's Winter! 2018,Various,2018,"['Electronic', 'Pop']",Accepted,Europe,['Europop']
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Europe,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Dua Lipa - Dua Lipa,Dua Lipa,0,"['Electronic', 'Rock', 'Pop']",Accepted,Europe,"['Synth-pop', 'Ballad', 'Pop Rock']"
Various - The Dome Vol. 88,Various,2018,"['Electronic', 'Hip Hop', 'Rock', 'Pop', 'Folk, World, & Country']",Accepted,Germany,"['Dance-pop', 'Pop Rap', 'House', 'Deep House', 'Tropical House', 'Pop Rock']"
Lady Gaga - Dawn Of Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,Brazil,"['Dance-pop', 'Electro', 'House', 'Tech House', 'Trap', 'Experimental', 'Avantgarde', 'Forró', 'Hyperpop']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Europe,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Various - Hity Na Czasie Lato 2019,Various,2019,['Pop'],Accepted,Poland,
Spatiatica - One More Time My Pretty Savage Set,Spatiatica,2020,['Electronic'],Accepted,France,['Electro']
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,UK,"['Europop', 'Dance-pop', 'Disco', 'Vocal']"
"DJ Snake, Ozuna, Megan Thee Stallion And Lisa (154) - SG",DJ Snake,2021,"['Electronic', 'Hip Hop', 'Reggae', 'Pop']",Accepted,Unknown,"['Tropical House', 'Moombahton', 'Electro']"
Dua Lipa - Future Nostalgia + Club Future Nostalgia,Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,Brazil,"['Dance-pop', 'House', 'Nu-Disco']"
Lady Gaga - Chromatica (Japan Tour Edition),Lady Gaga,2022,"['Electronic', 'Pop']",Accepted,Japan,"['Dance-pop', 'Nu-Disco', 'Synth-pop', 'Electro', 'Disco']"
Dua Lipa - Dua Lipa,Dua Lipa,0,"['Electronic', 'Rock', 'Pop']",Accepted,Unknown,"['Synth-pop', 'Ballad', 'Pop Rock']"
Lady Gaga  =  レディー・ガガ* - Chromatica = クロマティカ,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Japan,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Poland,"['Dance-pop', 'Nu-Disco', 'Electro House']"
Dua Lipa - Future Nostalgia + Club Future Nostalgia Bonus Edition,Dua Lipa,2020,"['Electronic', 'Pop']",Accepted,Europe,"['Dance-pop', 'House', 'Nu-Disco']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Brazil,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Various - DMC - Chart Monsterjam #41,Various,2020,"['Electronic', 'Hip Hop', 'Rock', 'Pop']",Accepted,UK,"['House', 'Dance-pop', 'Synth-pop', 'Electro', 'Trap', 'Electro House', 'Indie Pop']"
Various - Promo Only Mainstream Radio: October 2020,Various,2020,"['Hip Hop', 'Rock', 'Pop']",Accepted,US,"['Indie Rock', 'Electro']"
Various - DMC - Chart Monsterjam #44,Various,2020,"['Electronic', 'Hip Hop', 'Pop']",Accepted,UK,"['House', 'Dance-pop', 'Vocal', 'K-pop', 'Electro', 'Tropical House']"
Various - Bravo The Hits 2018,Various,2018,"['Electronic', 'Hip Hop', 'Rock', 'Latin', 'Pop']",Accepted,Austria,"['Dance-pop', 'House', 'Hip Hop', 'Pop Rock', 'Ballad', 'Latin', 'Pop Rap']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Romania,"['Dance-pop', 'Eurodance', 'Europop']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,France,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Various - Commercial Collection 470 - Mar 2022,Various,2022,"['Electronic', 'Latin', 'Pop']",Accepted,UK,"['House', 'Dance-pop', 'Vocal', 'Disco', 'Latin', 'Drum n Bass', 'Synth-pop', 'Hip Hop', 'Breaks']"
Lady Gaga - Chromatica (Deluxe Edition),Lady Gaga,2023,['Pop'],Accepted,UK & US,['Vocal']
Various - Hits Des Kids 2019,Various,2019,"['Hip Hop', 'Pop', ""Children's""]",Accepted,France,
Various - DMC DJ Promo 237,Various,2018,"['Electronic', 'Hip Hop', 'Rock', 'Latin', 'Funk / Soul', 'Pop']",Accepted,UK,"['House', 'Dance-pop', 'Electro House', 'Vocal', 'Deep House', 'Europop', 'Trap', 'Tech House', 'Nu-Disco', 'Drum n Bass', 'Progressive House', 'Tropical House', 'Pop Rap', 'Ballad', 'Reggaeton', 'Alternative Rock', 'Arena Rock', 'Electro']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Hong Kong,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Lady Gaga - Chromatica,Lady Gaga,2021,"['Electronic', 'Pop']",Accepted,France,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Accepted,Unknown,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Various - DMC DJ Promo 257,Various,2020,"['Electronic', 'Hip Hop', 'Jazz', 'Reggae', 'Latin', 'Funk / Soul', 'Pop']",Accepted,UK,"['House', 'Synth-pop', 'Dance-pop', 'Electro', 'Tech House', 'UK Garage', 'Disco', 'Electro House', 'Big Band', 'Swing', 'Hip Hop', 'Neo Soul', 'Contemporary R&B', 'Indie Pop', 'Progressive Trance', 'Trance']"
Various - DMC DJ Promo 243 - May 2019,Various,2019,"['Electronic', 'Hip Hop', 'Latin', 'Funk / Soul', 'Pop']",Accepted,UK,"['House', 'Dance-pop', 'Vocal', 'Deep House', 'Europop', 'Contemporary R&B', 'Electro', 'Indie Pop', 'Reggaeton', 'Electro House']"
Various - Promo Only Mainstream Radio: October 2022,Various,2022,"['Hip Hop', 'Rock', 'Pop']",Accepted,US,"['Indie Rock', 'Electro']"
Various - Warner Time 12 International Hits Compilation 2018,Various,2018,"['Rock', 'Pop']",Accepted,Japan,
Various - NRJ Hits 2019,Various,2018,"['Rock', 'Pop']",Accepted,France,
Various - Europa FM - Solo Numeros 1,Various,2019,"['Electronic', 'Rock', 'Latin', 'Funk / Soul', 'Pop']",Accepted,Spain,"['Dance-pop', 'Disco', 'Indie Pop', 'House', 'Electro House', 'Reggaeton', 'Latin', 'Ballad']"
Various - Commercial Collection 450 - July 2020,Various,2020,"['Electronic', 'Hip Hop', 'Rock', 'Reggae', 'Funk / Soul', 'Pop', 'Folk, World, & Country']",Accepted,UK,"['House', 'Dance-pop', 'Synth-pop', 'Vocal', 'Disco', 'Electro House', 'Country', 'Euro House', 'Minneapolis Sound', 'Indie Pop', 'Soul', 'Hip Hop', 'Electro']"
Various - Bravo Hits 119,Various,2022,"['Electronic', 'Hip Hop', 'Rock', 'Latin', 'Funk / Soul', 'Pop']",Accepted,"Germany, Austria, & Switzerland","['Ballad', 'Dance-pop', 'Deep House', 'Ethno-pop', 'Euro House', 'Hip Hop', 'House', 'Latin', 'Pop Rap', 'Pop Rock', 'Contemporary R&B']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Draft,US,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro', 'Deep House']"
Lady Gaga - Chromatica,Lady Gaga,2020,"['Electronic', 'Pop']",Draft,US,"['Dance-pop', 'Synth-pop', 'House', 'Nu-Disco', 'Electro']"
Various - Super Dance Hits Vol. 3,Various,2019,"['Electronic', 'Hip Hop', 'Pop']",Accepted,Bulgaria,['Dance-pop']
Various - 40 Tubes Printemps 2019,Various,2019,"['Electronic', 'Hip Hop', 'Rock', 'Latin', 'Pop']",Accepted,France,"['Dance-pop', 'Electro', 'Europop', 'Chanson']"
Mini Pop Kids - Ice Cream,Mini Pop Kids,2020,"['Pop', ""Children's""]",Accepted,Canada,"['K-pop', 'Vocal']"
Various - Hits For Kids: Pop Party 2019,Various,2019,"['Rock', 'Pop', ""Children's""]",Accepted,Australia,['Post Rock']
Various - DMC - Cool Grooves 65,Various,2020,"['Electronic', 'Hip Hop', 'Funk / Soul', 'Pop']",Accepted,UK,"['Hip Hop', 'Dance-pop', 'Drum n Bass', 'Trap', 'Grime', 'K-pop', 'Contemporary R&B', 'Pop Rap']"
