Titulo,Artista,Year,Genero,Estado,pais,stilo
"Pat The Bunny* - Probably Nothing, Possibly Everything",Pat Schneeweis,2014,"['Folk, World, & Country']",Accepted,US,
Various - Super Bad! Hits & Rarities From The Treasure Isle Vaults 1971-1973 ,Various,2022,['Reggae'],Accepted,UK,['Rocksteady']
Bunny Wailer - Protest,Bunny Wailer,1977,['Reggae'],Accepted,Canada,['Roots Reggae']
Bunny Wailer - Protest,Bunny Wailer,1983,['Reggae'],Accepted,South Africa,
Arcángel X Bad Bunny - Tu No Vive Asi,Arcángel,2016,"['Hip Hop', 'Latin']",Accepted,Puerto Rico,['Trap']
Johnny Clarke - The Ruler (Aka Cold I Up),Johnny Clarke,2013,['Reggae'],Accepted,UK,"['Roots Reggae', 'Dub']"
"Papa San, Tulluch T* & Double Ugly - D.J. Rule (3 The Hard Way)",Papa San,0,['Reggae'],Accepted,US,['Dancehall']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,"['Rock', 'Pop']",Accepted,UK,"['Rock & Roll', 'Doo Wop', 'Pop Rock']"
"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian* - Krippy Kush (Remix)",Farruko,2017,"['Hip Hop', 'Latin']",Accepted,Sweden,"['Trap', 'Latin']"
Bunny Wailer - Protest,Bunny Wailer,0,['Reggae'],Accepted,France,['Roots Reggae']
Various - Superfly Soul (Dynamite Funk And Bad-Assed Street Grooves),Various,2003,"['Jazz', 'Funk / Soul']",Accepted,UK,"['Jazz-Funk', 'Soul', 'Funk']"
JLo* & Bad Bunny - Te Guste,Jennifer Lopez,2018,"['Hip Hop', 'Latin']",Accepted,Europe,['Trap']
Bad Company (3) - Run With The Pack,Bad Company (3),1976,['Rock'],Accepted,South Africa,['Hard Rock']
Various - Las Vegas Grind! Volume 3,Various,1988,"['Rock', 'Funk / Soul']",Accepted,US,"['Lounge', 'Rock & Roll', 'Rhythm & Blues', 'Novelty']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,US,['Pop Rock']
Bunny Berigan And His Orchestra* - I Got It Bad / The White Cliffs Of Dover,Bunny Berigan & His Orchestra,0,"['Jazz', 'Pop']",Accepted,US,"['Big Band', 'Vocal']"
Cardi B - Invasion Of Privacy,Cardi B,2018,"['Hip Hop', 'Latin', 'Pop']",Accepted,US,"['Trap', 'Pop Rap']"
Bunny Wailer - Protest,Bunny Wailer,1994,['Reggae'],Accepted,South Africa,['Roots Reggae']
The Glands Of External Secretion* - Northern Exposure Will Be Right Back,Glands Of External Secretion,1995,['Rock'],Accepted,US,['Experimental']
Bunny Wailer - Protest,Bunny Wailer,1990,['Reggae'],Accepted,Germany,['Roots Reggae']
Simply Red - Men And Women,Simply Red,1987,"['Rock', 'Pop']",Accepted,UK & Europe,"['Pop Rock', 'Synth-pop']"
Poino - Moan Loose,Poino,2010,['Rock'],Accepted,UK,"['Alternative Rock', 'Noise']"
Melvins - Five Legged Dog,Melvins,2022,['Rock'],Accepted,"USA, Canada & Europe","['Acoustic', 'Alternative Rock']"
"Pat The Bunny* - Probably Nothing, Possibly Everything",Pat Schneeweis,2022,"['Rock', 'Folk, World, & Country']",Accepted,US,"['Folk Rock', 'Punk']"
Rayvon - My Bad,Rayvon,2002,['Hip Hop'],Accepted,UK,
Prince Jammy With Sly & Robbie / Black Uhuru - Uhuru In Dub,Prince Jammy,1982,['Reggae'],Accepted,UK,"['Dub', 'Roots Reggae']"
Gorillaz - Cracker Island,Gorillaz,2023,['Pop'],Accepted,US,['Alt-Pop']
Becky G feat. Bad Bunny -  Mayores ,Becky G,2017,['Latin'],Accepted,Unknown,['Reggaeton']
Bunny Berigan And His Orchestra* - 1938-1942,Bunny Berigan & His Orchestra,1995,['Jazz'],Accepted,France,"['Big Band', 'Swing']"
Enrique Iglesias Ft. Bad Bunny -  El Baño (The Remixes),Enrique Iglesias,2018,"['Electronic', 'Latin', 'Pop']",Accepted,Brazil,"['Reggaeton', 'Dance-pop']"
The Moldy Peaches - Origin Story 1994-1999,The Moldy Peaches,2022,['Rock'],Accepted,US,"['Indie Rock', 'Lo-Fi', 'Acoustic']"
Bad Company (3) - Run With The Pack,Bad Company (3),1977,['Rock'],Accepted,Mexico,['Hard Rock']
Bad Bunny - Estamos Bien,Bad Bunny,2018,"['Hip Hop', 'Latin']",Accepted,Puerto Rico,['Trap']
Ruby Braff - Hi-Fi Salute To Bunny,Ruby Braff,1976,['Jazz'],Accepted,Japan,
Bad Bunny - Pa Ti,Bad Bunny,2016,"['Hip Hop', 'Latin']",Accepted,Puerto Rico,['Trap']
Bad Bunny - Yonaguni,Bad Bunny,2021,['Latin'],Accepted,Netherlands,['Reggaeton']
"Claire Bloom, Beatrix Potter - The Tale Of Peter Rabbit And Other Stories By Beatrix Potter",Claire Bloom,1970,"['Non-Music', ""Children's""]",Accepted,US,['Story']
Penny McLean - The Best Of Penny McLean,Penny McLean,1978,"['Funk / Soul', 'Pop']",Accepted,Germany,['Disco']
Bunny Wailer - Hall Of Fame (A Tribute To Bob Marley's 50th Anniversary),Bunny Wailer,1995,['Reggae'],Accepted,US,['Roots Reggae']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,Canada,"['Rock & Roll', 'Doo Wop', 'Pop Rock']"
The Moldy Peaches - Origin Story 1994-1999,The Moldy Peaches,2022,['Rock'],Accepted,Germany,"['Lo-Fi', 'Indie Rock']"
Bad Bunny - Un Verano Sin Ti,Bad Bunny,2022,['Latin'],Accepted,Unknown,['Reggaeton']
The Moldy Peaches - Origin Story 1994-1999,The Moldy Peaches,2022,"['Folk, World, & Country']",Accepted,US,
Johnny Clarke - Give Up The Badness,Johnny Clarke,0,['Reggae'],Accepted,UK,['Roots Reggae']
Da Entourage - Entourage 2,Da Entourage,2003,['Hip Hop'],Accepted,US,['Gangsta']
Bunny Wailer / Dennis Brown - Winning Combinations,Bunny Wailer,2002,['Reggae'],Accepted,US,
Bad Company (3) - Run With The Pack,Bad Company (3),0,['Rock'],Accepted,US,"['Hard Rock', 'Blues Rock']"
Jackie Mitto* - Drum Song,Jackie Mittoo,2003,"['Jazz', 'Reggae', 'Funk / Soul']",Accepted,UK,"['Easy Listening', 'Rocksteady']"
Various - Beat From Badsville Vol.1,Various,2012,"['Rock', 'Blues']",Accepted,Germany,"['Rhythm & Blues', 'Rock & Roll', 'Rockabilly', 'Novelty', 'Doo Wop']"
Penny McLean - Profile,Penny McLean,1982,"['Funk / Soul', 'Pop']",Accepted,Germany,['Disco']
Eek-A-Mouse - Assassinator,Eek-A-Mouse,1983,['Reggae'],Accepted,UK,['Dancehall']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,US,['Pop Rock']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,"['Rock', 'Pop']",Accepted,Europe,['Pop Rock']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1984,['Rock'],Accepted,Australia,['Pop Rock']
The Residents - Ten Two Times,The Residents,2013,['Electronic'],Accepted,US,"['Abstract', 'Avantgarde']"
Peter Metro - The Don / High Jack,Peter Metro,1985,['Reggae'],Accepted,US,['Dancehall']
White Lung - Sorry,White Lung,2012,['Rock'],Accepted,Canada,['Punk']
"Quixote (4) - Devil In A Bunny Suit, Angel In A Cocktail Dress",Quixote (4),2012,['Rock'],Accepted,Unknown,
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,US,['Pop Rock']
Simply Red - Men And Women,Simply Red,1987,"['Rock', 'Funk / Soul', 'Pop']",Accepted,UK & Europe,"['Pop Rock', 'Synth-pop']"
"Pat The Bunny* - Probably Nothing, Possibly Everything",Pat Schneeweis,2021,"['Rock', 'Folk, World, & Country']",Accepted,US,"['Folk Rock', 'Punk']"
Various - Las Vegas Grind! Volume 3,Various,0,"['Rock', 'Funk / Soul']",Accepted,US,"['Lounge', 'Rock & Roll', 'Rhythm & Blues', 'Novelty']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,US,['Pop Rock']
Addison Groove - Transistor Rhythm,Addison Groove,2012,['Electronic'],Accepted,Germany,"['Bass Music', 'Electro']"
Various - Beat From Badsville Vol.1,Various,2012,"['Rock', 'Blues']",Accepted,Germany,"['Rhythm & Blues', 'Rock & Roll', 'Rockabilly', 'Novelty', 'Doo Wop']"
Αγόριαstonilio - Ο Αυτοκράτορας Της Μπούρδας,Αγόριαstonilio,2017,"['Electronic', 'Rock']",Accepted,Greece,"['Alternative Rock', 'Experimental']"
David Davis (4) - The Best Of Beatrix Potter,David Davis (4),1978,"[""Children's""]",Accepted,Australia,['Story']
"J.Balvin*, Dua Lipa, Bad Bunny, Tainy - Un Dia (One Day)",J. Balvin,2020,"['Electronic', 'Latin', 'Pop']",Accepted,Unknown,['Synth-pop']
Enrique Iglesias Ft. Bad Bunny -  El Baño (The Remixes),Enrique Iglesias,2018,"['Electronic', 'Latin', 'Pop']",Accepted,Brazil,"['Reggaeton', 'Dance-pop']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1987,['Rock'],Accepted,Europe,['Pop Rock']
The Plodes - High Five Every Animal,The Plodes,2014,['Rock'],Accepted,Canada,"['Punk', 'Garage Rock']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,Japan,['Pop Rock']
Various - Kicksville! Raw Rockabilly Acetates Volume Four,Various,2006,['Rock'],Accepted,US,"['Rockabilly', 'Rock & Roll']"
Eek-A-Mouse - Assassinator,Eek-A-Mouse,1983,['Reggae'],Accepted,US,['Dancehall']
Joe Simon - Drowning In The Sea Of Love,Joe Simon,1972,['Funk / Soul'],Accepted,US,['Soul']
The Pillows - FLCL Original Sound Track No. 3,The Pillows,2005,"['Rock', 'Stage & Screen']",Accepted,US,"['Alternative Rock', 'Pop Rock', 'J-Rock', 'Anison']"
Beatrix Potter - The Tale Of Benjamin Bunny,Beatrix Potter,1984,"['Non-Music', ""Children's""]",Accepted,Australia,['Story']
Beatrix Potter - The Tale Of Benjamin Bunny,Beatrix Potter,1984,"['Non-Music', ""Children's""]",Accepted,Australia,['Story']
Dua Lipa - Future Nostalgia (The Moonlight Edition),Dua Lipa,2021,"['Electronic', 'Hip Hop', 'Latin', 'Pop']",Accepted,Worldwide,"['Synth-pop', 'Pop Rap', 'Dance-pop', 'Hip Hop', 'Latin']"
Baby Snooks - Baby Snooks & Friends,Baby Snooks,1977,"['Non-Music', ""Children's""]",Accepted,US,"['Comedy', 'Speech', 'Story']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,0,['Rock'],Accepted,US,['Pop Rock']
Pailhead - Trait,Pailhead,2022,"['Electronic', 'Rock']",Accepted,US,"['Industrial', 'Punk', 'Hardcore']"
Nigger Kojak & Liza - Showcase L.P.,Nigger Kojak & Liza,1980,['Reggae'],Accepted,Jamaica,"['Dub', 'Dancehall']"
Gorillaz - Cracker Island,Gorillaz,2023,"['Electronic', 'Hip Hop', 'Rock', 'Pop']",Accepted,UK,['Alternative Rock']
Daddy Freddy - Sky Is The Limit Remix EP,Daddy Freddy,2021,['Reggae'],Accepted,Unknown,"['Ragga', 'Dancehall', 'Dub']"
The Residents - Ten Two Times,The Residents,2013,['Electronic'],Accepted,US,"['Abstract', 'Avantgarde']"
Rayvon - My Bad (Edited Version),Rayvon,2002,['Hip Hop'],Accepted,US,
Johnny Clarke - Give Up The Badness,Johnny Clarke,2016,['Reggae'],Accepted,UK,['Roots Reggae']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,UK,['Pop Rock']
Nigger Kojak And Liza* - Showcase L.P.,Nigger Kojak & Liza,0,['Reggae'],Accepted,UK,['Dancehall']
Junior Delgado - Stranger,Junior Delgado,1986,['Reggae'],Accepted,US,['Dancehall']
Various - Anticon Label Sampler: 1999 - 2004,Various,2004,"['Electronic', 'Hip Hop']",Accepted,US,"['Abstract', 'Downtempo', 'Experimental', 'Conscious']"
Sammy Dread - Road Block,Sammy Dread,0,['Reggae'],Accepted,US,['Roots Reggae']
"Phil Pratt & Sunshot Band, The* - Dial ·M· For Murder - In Dub Style",Phil Pratt,2011,['Reggae'],Accepted,UK,['Dub']
Sammy Dread - Roadblock,Sammy Dread,1982,['Reggae'],Accepted,US,['Roots Reggae']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1985,['Rock'],Accepted,Australia,['Pop Rock']
Bunny Wailer - Protest,Bunny Wailer,1977,['Reggae'],Accepted,Jamaica,['Roots Reggae']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,Scandinavia,"['Rock & Roll', 'Doo Wop', 'Pop Rock']"
Screamfeeder - Take You Apart,Screamfeeder,2003,['Rock'],Accepted,Australia,['Alternative Rock']
The Revolutionaries - Dial M For Murder In Dub Style,The Revolutionaries,1980,['Reggae'],Accepted,US,['Dub']
"Pat The Bunny* - Probably Nothing, Possibly Everything",Pat Schneeweis,2014,"['Folk, World, & Country']",Accepted,US,
Jackie Mittoo - Organ Super Powered,Jackie Mittoo,2022,['Reggae'],Accepted,UK,['Ska']
Prince Hammer - Roots Me Roots,Prince Hammer,1979,['Reggae'],Accepted,UK,"['Reggae', 'Dancehall', 'Roots Reggae']"
Jonnie Clark* - Just Give Up The Badness,Johnny Clarke,0,['Reggae'],Accepted,Jamaica,"['Roots Reggae', 'Dub']"
Bunny Lee & The Aggrovators & Lee Perry & The Upsetters - Aggrovate,Bunny Lee,1995,['Reggae'],Accepted,UK,['Dub']
Bunny Wailer - Protest,Bunny Wailer,0,['Reggae'],Accepted,Jamaica,"['Reggae', 'Roots Reggae']"
Bunny Wailer - Protest,Bunny Wailer,1977,['Reggae'],Accepted,US,['Roots Reggae']
Nigger Kojak And Liza* - Showcase L.P.,Nigger Kojak & Liza,0,['Reggae'],Accepted,Jamaica,['Dancehall']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1988,['Rock'],Accepted,US,['Pop Rock']
Nigger Kojak And Liza* - Showcase L.P.,Nigger Kojak & Liza,0,['Reggae'],Accepted,UK,"['Dub', 'Dancehall']"
The Original Black Uhuru* - Love Crisis,Black Uhuru,0,['Reggae'],Accepted,Jamaica,['Roots Reggae']
Stacy Lattisaw - Sneakin' Out / Jump To The Beat,Stacy Lattisaw,1982,"['Electronic', 'Funk / Soul']",Accepted,UK,['Disco']
Bad Company (3) - Run With The Pack,Bad Company (3),0,['Rock'],Accepted,Greece,['Hard Rock']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1984,['Rock'],Accepted,Italy,"['Rock & Roll', 'Doo Wop', 'Pop Rock']"
Addison Groove - Transistor Rhythm,Addison Groove,2012,['Electronic'],Accepted,Germany,"['Bass Music', 'Electro']"
Claire Bloom - The Beatrix Potter Look & Listen Collection Vol. 1,Claire Bloom,1974,"[""Children's""]",Accepted,US,['Story']
Johnnie Clarke* / Dillinger - Just Give Up The Badness / Truth And Rights,Johnny Clarke,2004,['Reggae'],Accepted,UK,"['Roots Reggae', 'Dub']"
Dua Lipa - Future Nostalgia (The Moonlight Edition),Dua Lipa,2021,"['Electronic', 'Pop']",Accepted,USA & Europe,"['Dance-pop', 'Disco', 'Synth-pop']"
Jackie Mittoo - Rides On,Jackie Mittoo,2008,"['Reggae', 'Funk / Soul']",Accepted,UK,"['Reggae', 'Roots Reggae', 'Rocksteady']"
PARTYNEXTDOOR - PARTYNEXTDOOR,PARTYNEXTDOOR,2021,"['Hip Hop', 'Funk / Soul']",Accepted,US,['Contemporary R&B']
Melt-Banana - Cactuses Come In Flocks,Melt-Banana,1999,['Rock'],Accepted,US,"['Hardcore', 'Punk', 'Free Improvisation']"
Residente & Bad Bunny - Bellacoso,Residente,2019,"['Hip Hop', 'Latin']",Accepted,Unknown,
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,US,['Pop Rock']
Melvins - Five Legged Dog,Melvins,2021,['Rock'],Accepted,USA & Canada,"['Acoustic', 'Alternative Rock']"
The Moldy Peaches - Origin Story 1994-1999,The Moldy Peaches,2022,"['Folk, World, & Country']",Accepted,US,
Tenor Saw - Wake The Town (Tribute To Tenor Saw),Tenor Saw,1989,['Reggae'],Accepted,US,['Dancehall']
"Pat The Bunny* - Probably Nothing, Possibly Everything",Pat Schneeweis,2014,"['Folk, World, & Country']",Accepted,US,
The Prophets - King Tubby's Prophecies Of Dub,The Prophets,2020,['Reggae'],Accepted,UK,['Dub']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1984,['Rock'],Accepted,South Africa,['Pop Rock']
Penny McLean - Star-Discothek,Penny McLean,1979,"['Funk / Soul', 'Pop']",Accepted,Germany,['Disco']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,New Zealand,['Pop Rock']
The Silencers (2) - Rock 'N' Roll Enforcers,The Silencers (2),1980,['Rock'],Accepted,US,"['New Wave', 'Rock & Roll']"
The Moldy Peaches - Origin Story 1994-1999,The Moldy Peaches,2022,"['Folk, World, & Country']",Accepted,US,
"Michel F. April - Dead By Daylight (Official Video Game Soundtrack), Volume 3",Michel F. April,2023,['Stage & Screen'],Accepted,US,"['Soundtrack', 'Video Game Music']"
Gorillaz - Cracker Island,Gorillaz,2023,"['Electronic', 'Hip Hop', 'Rock', 'Pop']",Accepted,Worldwide,['Alternative Rock']
Audrey Hall & Don Evans (3) - The Dynamic Duo,Audrey Hall,1986,['Reggae'],Accepted,UK,
Huey Lewis And The News* - Sports,Huey Lewis & The News,0,['Rock'],Accepted,UK,"['Pop Rock', 'Rock & Roll', 'Doo Wop']"
Various - Anticon.,Various,2003,"['Electronic', 'Hip Hop']",Accepted,Spain,"['Abstract', 'Experimental']"
Ruby Braff And His Men - Hi-Fi Salute To Bunny,Ruby Braff And His Men,1960,['Jazz'],Accepted,Australia,['Swing']
Various - We Funk The Best,Various,1979,['Funk / Soul'],Accepted,US,"['Funk', 'Disco']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1993,['Rock'],Accepted,US,"['Rock & Roll', 'Pop Rock', 'Doo Wop']"
"The Lone Ranger* - Hi-Yo, Silver, Away!",Lone Ranger,1982,['Reggae'],Accepted,UK,"['Reggae', 'Dancehall']"
James Atkin - Popcorn Storm,James Atkin,2019,"['Electronic', 'Rock', 'Pop']",Accepted,UK,['Power Pop']
Leroy Smart - Super Star,Leroy Smart,1977,['Reggae'],Accepted,Jamaica,['Roots Reggae']
Various - Trance In Your Mind (The Unstoppable Trance Machine),Various,1994,['Electronic'],Accepted,US,"['Goa Trance', 'Techno', 'Trance']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,US,"['Pop Rock', 'Classic Rock']"
Bad Bunny - Dime Si Te Acuerdas,Bad Bunny,2018,"['Hip Hop', 'Latin']",Accepted,Puerto Rico,
Horace Martin - Sound Clash Showcase,Horace Martin,2014,['Reggae'],Accepted,US,
Ruby Braff - Hi-Fi Salute To Bunny,Ruby Braff,1957,['Jazz'],Accepted,US,"['Big Band', 'Swing']"
Various - Words Of My Mouth,Various,1996,['Reggae'],Accepted,UK,"['Roots Reggae', 'Rocksteady']"
The Pillows - FLCL Season 1 Vol. 3 Original Soundtrack,The Pillows,2022,"['Rock', 'Stage & Screen']",Accepted,US,"['J-Rock', 'Anison']"
Nigger Kojak And Liza* - Showcase L.P.,Nigger Kojak & Liza,0,['Reggae'],Accepted,UK,['Dancehall']
Cardi B - Invasion Of Privacy,Cardi B,2018,['Hip Hop'],Accepted,US,"['Pop Rap', 'Trap']"
"Nio Garcia, Casper Magico, Bad Bunny, Darell (2), Ozuna, Nicky Jam - Te Bote (Remix)",Nio Garcia,2018,['Latin'],Accepted,Puerto Rico,
Barbara Blake And The Uniques* - Barbara Blake And The Uniques,Barbara And The Uniques,1975,['Funk / Soul'],Accepted,US,['Soul']
Dabo - Platinum Tongue,Dabo,2001,['Hip Hop'],Accepted,Japan,
Bad Company (3) - Run With The Pack,Bad Company (3),0,['Rock'],Accepted,US,['Hard Rock']
Duke Ellington & Teresa Brewer - It Don't Mean A Thing If It Ain't Got That Swing,Duke Ellington,1973,['Jazz'],Accepted,US,"['Big Band', 'Swing', 'Ballad', 'Vocal']"
Simply Red - Men And Women,Simply Red,0,"['Electronic', 'Rock', 'Pop']",Accepted,Europe,"['Downtempo', 'Pop Rock', 'Synth-pop']"
Beatrix Potter - The Tale Of Benjamin Bunny And Other Stories,Beatrix Potter,1978,"['Non-Music', ""Children's""]",Accepted,South Africa,"['Story', 'Audiobook', 'Nursery Rhymes']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1985,['Rock'],Accepted,Europe,['Pop Rock']
Earl Sixteen - Shining Star,Earl Sixteen,1983,['Reggae'],Accepted,UK,['Dub']
King Tubby - Majestic Dub,King Tubby,2021,['Reggae'],Accepted,Europe,['Dub']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1984,['Rock'],Accepted,Yugoslavia,['Pop Rock']
Various - Jamaica Affair - Various Artiste Vol. 2,Various,1987,['Reggae'],Accepted,UK,"['Roots Reggae', 'Lovers Rock']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1987,['Rock'],Accepted,UK,['Pop Rock']
Gorillaz - Cracker Island,Gorillaz,2023,"['Electronic', 'Hip Hop', 'Rock', 'Pop']",Accepted,USA & Europe,['Alternative Rock']
Tenor Saw - Wake The Town (Tribute To Tenor Saw),Tenor Saw,1990,['Reggae'],Accepted,US,['Dancehall']
Huey Lewis And The News* - Sports,Huey Lewis & The News,0,['Rock'],Accepted,US,['Pop Rock']
Glen Brown And King Tubby - Termination Dub (1973-79),Glen Brown,1996,['Reggae'],Accepted,UK,['Dub']
Various - Beat From Badsville Vol.1,Various,2013,"['Rock', 'Blues']",Accepted,Germany,"['Rhythm & Blues', 'Rock & Roll', 'Rockabilly', 'Novelty', 'Doo Wop']"
Various - Endangered Species,Various,2007,['Electronic'],Accepted,Netherlands,['Drum n Bass']
Various - Dub / More Bass Culture,Various,2002,['Reggae'],Accepted,UK,['Dub']
Bad Company (3) - Run With The Pack,Bad Company (3),1976,['Rock'],Accepted,US,"['Hard Rock', 'Blues Rock']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,Canada,['Pop Rock']
Bunny Wailer - Protest,Bunny Wailer,0,['Reggae'],Accepted,UK,['Reggae']
Bunny Ruggs* & Third World / The Taxi Gang - Love Is Blind,Bunny Rugs,0,['Reggae'],Accepted,Jamaica,"['Roots Reggae', 'Reggae', 'Dancehall']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1983,['Rock'],Accepted,Mexico,['Pop Rock']
AC/DC - Live From The Atlantis Studios,AC/DC,1995,['Rock'],Accepted,Unknown,['Hard Rock']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1984,['Rock'],Accepted,Yugoslavia,"['Rock & Roll', 'Doo Wop', 'Pop Rock']"
Sly & Robbie - 20 Bass Riffs And Drum Drops,Sly & Robbie,1995,['Reggae'],Accepted,US,['Dub']
Bunny Ruggs* & Third World / The Taxi Gang - Love Is Blind,Bunny Rugs,0,['Reggae'],Accepted,Jamaica,"['Roots Reggae', 'Reggae', 'Dancehall']"
King Tubby - Majestic Dub,King Tubby,1983,['Reggae'],Accepted,UK,['Dub']
Rena Sinakin - Make Music,Rena Sinakin,1973,['Rock'],Accepted,US,['Folk Rock']
Various - This Is Reggae Music,Various,1979,['Reggae'],Accepted,Germany,"['Reggae', 'Roots Reggae']"
Huey Lewis And The News* - Sports,Huey Lewis & The News,1985,['Rock'],Accepted,Europe,['Pop Rock']
Various - Tough Dolls,Various,2003,['Rock'],Accepted,Germany,"['Rockabilly', 'Rock & Roll']"
Gorillaz - Cracker Island,Gorillaz,2023,"['Electronic', 'Hip Hop', 'Rock', 'Pop']",Accepted,USA & Europe,['Alternative Rock']
Carl Stalling - The Carl Stalling Project Volume 2 (More Music From Warner Bros. Cartoons 1939-1957),Carl Stalling,1995,"['Electronic', 'Jazz', 'Stage & Screen']",Accepted,US,"['Soundtrack', 'Modern Classical', 'Big Band', 'Score', 'Experimental']"
Cornell Campbell - The New Boss,Cornell Campbell,1984,['Reggae'],Accepted,US,['Dancehall']
Various - Dance Hall Vibes Vol. 3,Various,1987,['Reggae'],Accepted,US,['Dancehall']
Wet Nap - Wet Nap,Wet Nap,1996,['Rock'],Accepted,US,['Punk']
Nigger Kojak And Liza* - Showcase L.P.,Nigger Kojak & Liza,0,['Reggae'],Accepted,UK,['Dancehall']
Frankie Jones (2) & Michael Palmer - Show-Down - Vol. 4,Frankie Jones (2),1984,['Reggae'],Accepted,US,
Huey Lewis And The News* - Sports,Huey Lewis & The News,1984,['Rock'],Accepted,Spain,['Pop Rock']
Cardi B - Invasion Of Privacy,Cardi B,2019,['Hip Hop'],Accepted,US,"['Pop Rap', 'Trap']"
Screamfeeder - Take You Apart,Screamfeeder,2020,['Rock'],Accepted,Australia,['Alternative Rock']
Various - Studio Kinda Cloudy - Keith Hudson And Friends,Various,1988,['Reggae'],Accepted,UK,['Roots Reggae']
Huey Lewis And The News* - Sports,Huey Lewis & The News,1984,['Rock'],Accepted,Italy,"['Rock & Roll', 'Doo Wop', 'Pop Rock']"
Enrique Iglesias Featuring Bad Bunny - El Baño,Enrique Iglesias,2018,"['Latin', 'Pop']",Accepted,France,['Reggaeton']
Bunny Wailer - Hall Of Fame - A Tribute To Bob Marley's 50th Anniversary,Bunny Wailer,1995,['Reggae'],Accepted,Japan,['Roots Reggae']
"The Lone Ranger* - Hi-Yo, Silver, Away!",Lone Ranger,2007,['Reggae'],Accepted,UK,['Dancehall']
Charlie Hunter - Yoshi's Highlights,Charlie Hunter,2001,['Jazz'],Accepted,US,
Penny McLean - The Best Of Penny McLean,Penny McLean,1978,"['Funk / Soul', 'Pop']",Accepted,German Democratic Republic (GDR),['Disco']
Melt-Banana - Cactuses Come In Flocks,Melt-Banana,1999,['Rock'],Accepted,US,"['Thrash', 'Grindcore', 'Noise', 'Hardcore']"
Johnny Osbourne - Warrior,Johnny Osbourne,1981,['Reggae'],Accepted,UK,['Roots Reggae']
John Whitehead - I Need Money Bad,John Whitehead,1988,['Funk / Soul'],Accepted,Germany,"['Soul', 'Funk']"
Prince Hammer - Roots Me Roots,Prince Hammer,2021,['Reggae'],Accepted,France,"['Reggae', 'Dancehall', 'Roots Reggae']"
Dave Barker (2) - Get High Everybody / Run For Cover Prince Jammy's,Dave Barker (2),1985,"['Reggae', 'Funk / Soul']",Accepted,UK,"['Dancehall', 'Reggae']"
Enos McLeod - The Genius Of Enos,Enos McLeod,1996,['Reggae'],Accepted,UK,['Roots Reggae']
The Green Hornets (2) - Come & Love Me,The Green Hornets (2),1988,['Rock'],Accepted,UK,['Garage Rock']
Ferlegheit - You can be as bad as you can be good,Ferlegheit,2010,['Jazz'],Accepted,Iceland,
Various - Sufferer's Choice - Roots Reggae 1968-1973,Various,1988,['Reggae'],Accepted,UK,['Reggae']
Various - Digital-B Selections Vol. 1,Various,1989,['Reggae'],Accepted,US,['Dancehall']
Stacy Lattisaw - Sneakin' Out,Stacy Lattisaw,1982,['Funk / Soul'],Accepted,US,"['Funk', 'Disco', 'Boogie']"
Various - Anticon Label Sampler: 1999 - 2004,Various,2004,"['Electronic', 'Hip Hop']",Accepted,Europe,"['Abstract', 'Downtempo', 'Experimental', 'Conscious']"
Harmonic Generator - When The Sun Goes Down,Harmonic Generator,2014,['Rock'],Accepted,Germany,['Rock & Roll']
"Lone Ranger - Hi-Yo, Silver, Away!",Lone Ranger,2007,['Reggae'],Accepted,UK,"['Reggae', 'Dancehall']"
Xiu Xiu - Live 7-26-04,Xiu Xiu,2005,"['Electronic', 'Rock']",Accepted,US,"['Electro', 'Indie Rock', 'Experimental']"
